index_right,gu_name,grid_id,driving_pop,fast_count,slow_count,total_output_kw,total_active_count,pop_per_charger,poi_count,exclude,log_pop_per_charger,s_pop_per_charger,s_poi,s_capacity_lack,s_population,s_poi_spatial,cluster,fast_score,slow_score
21,성동구,NE_GRID_0388,573,0,39,193,39,14.325,139,0,2.729485482,0.231098394,0.732102636,0.318904898,0.139854487,0.740259068,1,0.519649833,0.223525758
21,성동구,NE_GRID_0389,561,0,147,661,147,3.790540541,46,0,1.566643253,0.039711426,0.570398052,0.077341278,0.130153597,0.635984519,1,0.343637149,0.123514922
21,성동구,NE_GRID_0390,909,0,26,182,26,33.66666667,159,0,3.54577861,0.365448405,0.751885267,0.391474193,0.411479386,0.734792745,1,0.585495386,0.415292445
21,성동구,NE_GRID_0391,410,0,6,42,6,58.57142857,14,0,4.087176073,0.454554576,0.401196712,0.64071749,0.008084074,0.446948063,1,0.440116809,0.243560489
17,성북구,NE_GRID_0392,838,0,7,49,7,104.75,6,0,4.661077818,0.54901048,0.288285924,0.616062963,0.354082458,0.337741627,2,0.40927607,0.442174337
17,성북구,NE_GRID_0393,838,0,25,175,25,32.23076923,29,0,3.503476231,0.358486047,0.50388623,0.398442367,0.354082458,0.527509287,1,0.446227232,0.371325346
17,성북구,NE_GRID_0394,838,0,0,0,0,838,109,0,6.732210706,0.889888918,0.69637456,1,0.354082458,0.726526557,0,0.778687915,0.607541864
17,성북구,NE_GRID_0395,685,2,2,214,4,137,276,0,4.927253685,0.592819168,0.833196272,0.702841936,0.23039612,0.876420926,0,0.728909976,0.4275099
17,성북구,NE_GRID_0396,665,0,0,0,0,665,703,0,6.501289671,0.851882665,0.971384473,1,0.214227971,1,0,0.915349392,0.536771141
17,성북구,NE_GRID_0397,896,0,4,20,4,179.2,446,0,5.194067345,0.636732827,0.904091971,0.702841936,0.400970089,0.914184325,0,0.785214041,0.5336531
17,성북구,NE_GRID_0398,895,0,7,0,7,111.875,26,0,4.726281012,0.559741981,0.488277106,0.616062963,0.400161681,0.571646966,1,0.523721481,0.479663769
17,성북구,NE_GRID_0399,647,1,73,359,74,8.626666667,67,0,2.264537025,0.154574621,0.625118625,0.202841936,0.199676637,0.652659027,1,0.425282387,0.212561393
17,성북구,NE_GRID_0400,698,0,9,42,9,69.8,125,0,4.259859001,0.482975682,0.716493512,0.574862923,0.240905416,0.713611121,1,0.617684423,0.379890375
17,성북구,NE_GRID_0401,647,0,16,112,16,38.05882353,17,0,3.665068805,0.385081841,0.428207588,0.476890542,0.199676637,0.483794172,1,0.417892482,0.303627006
17,성북구,NE_GRID_0402,698,0,21,147,21,31.72727273,21,0,3.488208759,0.355973242,0.457936883,0.429286346,0.240905416,0.480479922,1,0.420962474,0.312446741
17,성북구,NE_GRID_0403,912,0,0,0,0,912,24,0,6.816735881,0.903800536,0.476875354,1,0.413904608,0.499540726,0,0.663736782,0.632251409
16,강북구,NE_GRID_0404,1151,0,0,0,0,1151,24,0,7.049254841,0.942069785,0.476875354,1,0.607113985,0.508461138,0,0.681051101,0.746170416
16,강북구,NE_GRID_0405,600,0,10,70,10,54.54545455,38,0,4.017201686,0.443037807,0.542755406,0.557265358,0.161681487,0.584669863,1,0.506660181,0.316123221
16,강북구,NE_GRID_0406,1166,2,2,214,4,233.2,147,0,5.456175451,0.67987202,0.740335291,0.702841936,0.619240097,0.76044617,0,0.714689206,0.654141609
16,강북구,NE_GRID_0407,937,2,0,100,2,312.3333333,174,0,5.747267587,0.727781564,0.765161277,0.797158064,0.434114794,0.804115912,0,0.747532368,0.582009126
16,강북구,NE_GRID_0408,600,6,0,325,6,85.71428571,198,0,4.462618642,0.516346978,0.784201301,0.64071749,0.161681487,0.80874142,1,0.670807684,0.359547777
16,강북구,NE_GRID_0409,1166,1,18,108,19,58.3,80,0,4.082609306,0.453802952,0.651036141,0.446883911,0.619240097,0.712629992,1,0.569169255,0.553271233
16,강북구,NE_GRID_0410,875,2,28,204,30,28.22580645,197,0,3.375052102,0.337349297,0.783454954,0.365966849,0.383993533,0.80811347,1,0.590763131,0.39103242
16,강북구,NE_GRID_0411,937,0,0,0,0,937,174,0,6.843749949,0.90824666,0.765161277,1,0.434114794,0.802254792,0,0.824193774,0.658670533
16,강북구,NE_GRID_0412,701,3,0,250,3,175.25,131,0,5.171903442,0.63308497,0.723385436,0.744041975,0.243330639,0.755299004,0,0.685453911,0.445426512
16,강북구,NE_GRID_0413,1161,0,2,6,2,387,69,0,5.96100534,0.762959699,0.629413118,0.797158064,0.61519806,0.686205934,0,0.688960671,0.681853142
16,강북구,NE_GRID_0414,701,0,0,0,0,701,175,0,6.553933404,0.86054706,0.766005437,1,0.243330639,0.784884869,0,0.805578934,0.544241535
16,강북구,NE_GRID_0415,937,0,24,160,24,37.48,116,0,3.650138626,0.38262455,0.705514441,0.405683871,0.434114794,0.748355383,1,0.567400366,0.431700543
15,도봉구,NE_GRID_0416,816,0,24,160,24,32.64,116,0,3.515715835,0.360500508,0.705514441,0.405683871,0.336297494,0.733538238,1,0.558084693,0.37347622
16,강북구,NE_GRID_0417,1166,0,4,28,4,233.2,67,0,5.456175451,0.67987202,0.625118625,0.702841936,0.619240097,0.665896052,0,0.65132004,0.648380776
15,도봉구,NE_GRID_0418,677,0,4,28,4,135.4,67,0,4.915591745,0.590899782,0.625118625,0.702841936,0.22392886,0.631661133,1,0.61376003,0.413165148
15,도봉구,NE_GRID_0419,677,0,0,0,0,677,12,0,6.519147288,0.854821769,0.379996371,1,0.22392886,0.429603786,2,0.591158801,0.513125045
15,도봉구,NE_GRID_0420,1016,0,0,0,0,1016,16,0,6.924612396,0.921555446,0.419739589,1,0.497978981,0.439794878,2,0.640066812,0.679186508
16,강북구,NE_GRID_0421,830,0,0,0,0,830,19,0,6.722629795,0.888312039,0.443816713,1,0.347615198,0.464232332,2,0.63914236,0.591041602
15,도봉구,NE_GRID_0422,816,0,0,0,0,816,19,0,6.705639095,0.885515616,0.443816713,1,0.336297494,0.420088083,2,0.63801719,0.584257581
16,강북구,NE_GRID_0423,819,0,0,0,0,819,0,0,6.70930434,0.886118863,0,1,0.338722716,0.046676454,2,0.394159908,0.563521266
16,강북구,NE_GRID_0425,600,0,0,0,0,600,2,0,6.398594935,0.8349806,0.162759035,1,0.161681487,0.154057134,2,0.464597664,0.46405889
16,강북구,NE_GRID_0427,986,0,0,0,0,986,0,0,6.894670039,0.916627369,0,1,0.473726758,0.017117459,2,0.407011812,0.643875191
16,강북구,NE_GRID_0429,875,0,0,0,0,875,0,0,6.775366091,0.896991669,0,1,0.383993533,0,2,0.39859801,0.590594777
16,강북구,NE_GRID_0431,797,0,0,0,0,797,0,0,6.682108597,0.881642838,0,1,0.320937753,0,2,0.392375455,0.552844332
21,성동구,NE_GRID_0445,1050,0,12,68,12,80.76923077,18,0,4.403901021,0.506682909,0.436217629,0.526421379,0.525464834,0.439231663,1,0.472813795,0.517437398
21,성동구,NE_GRID_0446,410,0,29,187,29,13.66666667,102,0,2.685577345,0.223871751,0.686633516,0.372020988,0.008084074,0.711928641,1,0.497231185,0.157956464
21,성동구,NE_GRID_0447,577,0,22,154,22,25.08695652,289,0,3.261435439,0.318649642,0.839990921,0.421079008,0.143088116,0.856168837,1,0.617095142,0.26864374
21,성동구,NE_GRID_0448,901,2,82,450,84,10.6,141,0,2.451005098,0.185264561,0.734204085,0.179732478,0.405012126,0.790670117,1,0.497062261,0.332466281
21,성동구,NE_GRID_0449,400,0,1,7,1,200,227,0,5.303304908,0.654711746,0.8043557,0.872020988,0,0.753972993,0,0.747742182,0.345564332
17,성북구,NE_GRID_0450,588,0,0,0,0,588,0,0,6.378426184,0.831661116,0,1,0.151980598,0.15838917,2,0.373931253,0.449921552
17,성북구,NE_GRID_0451,984,0,42,130,42,22.88372093,113,0,3.173197094,0.30412689,0.701666182,0.305551996,0.472109943,0.674324055,1,0.531457674,0.416679555
17,성북구,NE_GRID_0452,895,0,0,0,0,895,218,0,6.797940413,0.900707075,0.798389135,1,0.400161681,0.82564308,0,0.839263523,0.640149796
17,성북구,NE_GRID_0453,984,0,1,7,1,492,170,0,6.200509174,0.802378557,0.761735699,0.872020988,0.472109943,0.799458242,0,0.777440041,0.632627163
17,성북구,NE_GRID_0454,744,0,4,28,4,148.8,119,0,5.009301071,0.606322978,0.709265266,0.702841936,0.278092158,0.760101612,0,0.665833487,0.450246933
17,성북구,NE_GRID_0455,651,0,11,77,11,54.25,208,0,4.01186834,0.442160015,0.791464994,0.54120004,0.202910267,0.818046785,1,0.642123271,0.347845908
17,성북구,NE_GRID_0456,938,0,2,6,2,312.6666667,144,0,5.748330851,0.727956562,0.737301403,0.797158064,0.434923201,0.774695081,0,0.732284857,0.581095756
17,성북구,NE_GRID_0457,938,1,104,378,105,8.849056604,95,0,2.287375674,0.158333531,0.676206625,0.138967385,0.434923201,0.720409364,1,0.453119987,0.332478275
17,성북구,NE_GRID_0458,912,0,0,0,0,912,114,0,6.816735881,0.903800536,0.702960074,1,0.413904608,0.743387257,0,0.788083378,0.643555645
17,성북구,NE_GRID_0459,1380,0,35,241,35,38.33333333,178,0,3.672072336,0.386234521,0.768509435,0.338358104,0.792239289,0.764671517,1,0.607210679,0.619075606
17,성북구,NE_GRID_0460,1489,0,80,513,80,18.38271605,16,0,2.964381744,0.269758912,0.419739589,0.188632258,0.880355699,0.503739871,1,0.366552793,0.596860848
17,성북구,NE_GRID_0461,771,0,23,161,23,32.125,87,0,3.500288284,0.357961357,0.663315919,0.413221027,0.299919159,0.671996028,1,0.53405619,0.35235781
16,강북구,NE_GRID_0462,600,0,23,161,23,25,87,0,3.258096538,0.318100108,0.663315919,0.413221027,0.161681487,0.683686527,1,0.519172057,0.268354841
17,성북구,NE_GRID_0463,838,1,91,687,92,9.010752688,35,0,2.303659784,0.161013659,0.530897106,0.163124913,0.354082458,0.572274038,1,0.374525246,0.286117922
16,강북구,NE_GRID_0464,797,1,91,687,92,8.569892473,35,0,2.25862197,0.153601088,0.530897106,0.163124913,0.320937753,0.553865107,1,0.371385496,0.26640582
16,강북구,NE_GRID_0465,986,2,35,445,37,25.94736842,26,0,3.293885646,0.323990476,0.488277106,0.32837542,0.473726758,0.547391055,1,0.422711925,0.415436751
16,강북구,NE_GRID_0466,819,0,57,223,57,14.12068966,177,0,2.716063982,0.22888941,0.767679462,0.250301378,0.338722716,0.779647028,1,0.534997998,0.320519625
16,강북구,NE_GRID_0467,986,0,0,0,0,986,197,0,6.894670039,0.916627369,0.783454954,1,0.473726758,0.814107823,0,0.837912036,0.683047938
16,강북구,NE_GRID_0468,1017,1,4,78,5,169.5,116,0,5.138735297,0.627625974,0.705514441,0.669179052,0.498787389,0.718185292,0,0.672333317,0.568969791
16,강북구,NE_GRID_0469,1161,0,0,0,0,1161,14,0,7.057897937,0.943492313,0.401196712,1,0.61519806,0.4841162,2,0.640116557,0.747117231
16,강북구,NE_GRID_0470,600,1,0,50,1,300,103,0,5.707110265,0.721172252,0.688064925,0.872020988,0.161681487,0.69988877,0,0.705158431,0.441966712
16,강북구,NE_GRID_0471,797,0,0,0,0,797,156,0,6.682108597,0.881642838,0.749081088,1,0.320937753,0.781296136,0,0.804370054,0.590298386
16,강북구,NE_GRID_0472,600,0,0,0,0,600,155,0,6.398594935,0.8349806,0.748134442,1,0.161681487,0.791324046,0,0.786554137,0.49332766
16,강북구,NE_GRID_0473,830,0,0,0,0,830,206,0,6.722629795,0.888312039,0.790040467,1,0.347615198,0.823043523,0,0.829565425,0.60835279
16,강북구,NE_GRID_0474,830,0,29,203,29,27.66666667,165,0,3.355735008,0.334169984,0.757339244,0.372020988,0.347615198,0.80367457,1,0.575155539,0.370293516
16,강북구,NE_GRID_0475,600,1,4,78,5,100,210,0,4.615120517,0.541446575,0.792875954,0.669179052,0.161681487,0.830134691,1,0.686290974,0.370693741
15,도봉구,NE_GRID_0476,1059,1,4,78,5,176.5,210,0,5.178970609,0.634248123,0.792875954,0.669179052,0.532740501,0.817334471,0,0.723404235,0.593336508
15,도봉구,NE_GRID_0477,847,0,0,0,0,847,72,0,6.742880636,0.891645034,0.6356301,1,0.361358124,0.652418734,0,0.745993468,0.60885748
15,도봉구,NE_GRID_0478,740,0,8,56,8,82.22222222,8,0,4.421514406,0.509581817,0.32551807,0.594316129,0.274858529,0.362328755,1,0.413557454,0.388227684
16,강북구,NE_GRID_0483,1166,0,0,0,0,1166,0,0,7.062191632,0.944198993,0,1,0.619240097,0.037361565,2,0.419801803,0.729421852
16,강북구,NE_GRID_0485,701,0,0,0,0,701,0,0,6.553933404,0.86054706,0,1,0.243330639,0,2,0.384275944,0.505941263
21,성동구,NE_GRID_0501,573,1,21,197,22,24.91304348,2,0,3.254746451,0.317548732,0.162759035,0.421079008,0.139854487,0.204416758,1,0.244235742,0.232783468
21,성동구,NE_GRID_0502,1008,2,85,753,87,11.45454545,75,0,2.522085653,0.19696339,0.641596665,0.173328321,0.491511722,0.637583621,1,0.451512094,0.376469623
21,성동구,NE_GRID_0503,909,0,11,77,11,75.75,176,0,4.340553386,0.496256807,0.766844814,0.54120004,0.411479386,0.778186335,1,0.649829986,0.472147272
21,성동구,NE_GRID_0504,573,0,54,306,54,10.41818182,66,0,2.435206981,0.18266442,0.622923775,0.260107294,0.139854487,0.670726997,1,0.438155143,0.196620499
21,성동구,NE_GRID_0505,577,1,13,70,14,38.46666667,68,0,3.675456434,0.386791494,0.627281432,0.5,0.143088116,0.677534628,1,0.529517492,0.287420834
17,성북구,NE_GRID_0506,1489,0,3,21,3,372.25,222,0,5.922248436,0.756580875,0.80107065,0.744041975,0.880355699,0.81277122,0,0.784731212,0.824373737
17,성북구,NE_GRID_0507,1380,2,0,200,2,460,106,0,6.133398043,0.791333038,0.692277995,0.797158064,0.792239289,0.729145375,0,0.738063082,0.788043729
17,성북구,NE_GRID_0508,685,0,7,45,7,85.625,54,0,4.461588458,0.516177425,0.593685042,0.616062963,0.23039612,0.635578482,1,0.564494657,0.382850196
17,성북구,NE_GRID_0509,984,3,1,71,4,196.8,57,0,5.287256419,0.652070397,0.601553245,0.702841936,0.472109943,0.633117851,0,0.625442249,0.560720598
17,성북구,NE_GRID_0510,895,0,12,84,12,68.84615385,62,0,4.246295021,0.480743247,0.613803994,0.526421379,0.400161681,0.624733421,1,0.559033206,0.452212049
17,성북구,NE_GRID_0512,588,0,7,49,7,73.5,17,0,4.310799125,0.491359687,0.428207588,0.616062963,0.151980598,0.446432606,1,0.464597733,0.326484238
17,성북구,NE_GRID_0513,568,0,12,84,12,43.69230769,13,0,3.799801399,0.407256872,0.390975442,0.526421379,0.135812449,0.431464061,1,0.408562766,0.280981269
17,성북구,NE_GRID_0514,912,1,88,514,89,10.13333333,39,0,2.409943611,0.178506436,0.546506231,0.169179052,0.413904608,0.585038734,1,0.390810755,0.324509944
17,성북구,NE_GRID_0515,660,0,0,0,0,660,220,0,6.49375384,0.850642376,0.79973596,1,0.210185934,0.805324381,0,0.82049255,0.525717537
17,성북구,NE_GRID_0516,895,1,25,225,26,33.14814815,122,0,3.530708358,0.36296806,0.712923468,0.391474193,0.400161681,0.759657837,1,0.563004442,0.406623549
17,성북구,NE_GRID_0517,698,0,39,273,39,17.45,128,0,2.91506437,0.261641988,0.719979547,0.318904898,0.240905416,0.756464453,1,0.524143399,0.284606333
16,강북구,NE_GRID_0518,628,0,39,273,39,15.7,128,0,2.815408719,0.245240113,0.719979547,0.318904898,0.184316896,0.747229968,1,0.518033598,0.250202272
16,강북구,NE_GRID_0519,797,0,0,0,0,797,67,0,6.682108597,0.881642838,0.625118625,1,0.320937753,0.673886911,0,0.736190699,0.584100263
16,강북구,NE_GRID_0520,875,1,0,50,1,437.5,102,0,6.083359812,0.783097471,0.686633516,0.872020988,0.383993533,0.718304517,0,0.727871802,0.576551811
16,강북구,NE_GRID_0521,600,0,4,28,4,120,121,0,4.795790546,0.571182242,0.711714076,0.702841936,0.161681487,0.721788942,1,0.654331652,0.379315357
16,강북구,NE_GRID_0522,937,2,35,341,37,24.65789474,25,0,3.244851311,0.315920135,0.482685889,0.32837542,0.434114794,0.559345312,1,0.41604209,0.391756542
16,강북구,NE_GRID_0523,600,0,0,0,0,600,152,0,6.398594935,0.8349806,0.745257659,1,0.161681487,0.760582661,0,0.784971907,0.493183821
16,강북구,NE_GRID_0524,819,1,0,50,1,409.5,202,0,6.017375929,0.77223748,0.78714965,0.872020988,0.338722716,0.838396534,0,0.778720137,0.55450667
16,강북구,NE_GRID_0525,1166,6,4,428,10,106,529,0,4.672828834,0.550944527,0.929324585,0.557265358,0.619240097,0.954415043,1,0.763732504,0.60869026
16,강북구,NE_GRID_0526,701,0,6,42,6,100.1428571,316,0,4.616533945,0.541679205,0.85317933,0.64071749,0.243330639,0.911404833,1,0.717894502,0.412970157
16,강북구,NE_GRID_0527,701,0,41,135,41,16.69047619,468,0,2.873026426,0.254723152,0.911209699,0.309896542,0.243330639,0.954359866,1,0.626255805,0.292316275
16,강북구,NE_GRID_0528,937,0,1,7,1,468.5,537,0,6.151668299,0.794340057,0.931544097,0.872020988,0.434114794,0.966944483,0,0.867327202,0.618612551
16,강북구,NE_GRID_0529,797,0,1,7,1,398.5,271,0,5.990213765,0.767766982,0.830497661,0.872020988,0.320937753,0.875798468,0,0.800778195,0.545998241
16,강북구,NE_GRID_0530,1151,0,0,0,0,1151,159,0,7.049254841,0.942069785,0.751885267,1,0.607113985,0.79902968,0,0.832306553,0.759920912
15,도봉구,NE_GRID_0531,1059,0,0,0,0,1059,159,0,6.966024187,0.928371226,0.751885267,1,0.532740501,0.773546824,0,0.825848167,0.716275784
15,도봉구,NE_GRID_0532,964,7,9,1549,16,56.70588235,52,0,4.055359116,0.449317966,0.58819739,0.476890542,0.455941795,0.63876409,1,0.531547356,0.465419558
15,도봉구,NE_GRID_0533,964,0,5,35,5,160.6666667,63,0,5.085536602,0.618870241,0.616137108,0.669179052,0.455941795,0.614491863,0,0.619282358,0.539184701
15,도봉구,NE_GRID_0535,1016,1,23,211,24,40.64,24,0,3.729061244,0.395614068,0.476875354,0.405683871,0.497978981,0.490405079,1,0.447439982,0.457991795
15,도봉구,NE_GRID_0536,972,4,15,865,19,48.6,33,0,3.903990834,0.424404942,0.522429107,0.446883911,0.462409054,0.517623931,1,0.484714232,0.454704206
21,성동구,NE_GRID_0554,561,1,15,155,16,33,54,0,3.526360525,0.36225247,0.593685042,0.476890542,0.130153597,0.573024373,1,0.500863055,0.269097333
21,성동구,NE_GRID_0555,853,2,17,287,19,42.65,111,0,3.776203282,0.403372964,0.699043996,0.446883911,0.366208569,0.720350305,1,0.572836001,0.406418288
21,성동구,NE_GRID_0556,400,0,43,129,43,9.090909091,87,0,2.311634929,0.162326252,0.663315919,0.301307333,0,0.690212516,1,0.457550472,0.125892513
21,성동구,NE_GRID_0557,561,2,200,1336,202,2.763546798,42,0,1.32536181,0,0.557220512,0.01899788,0.130153597,0.604782602,1,0.316778537,0.10324508
21,성동구,NE_GRID_0558,582,0,113,536,113,5.105263158,69,0,1.809151212,0.07962472,0.629413118,0.125533484,0.147130154,0.6440038,1,0.394565363,0.153423881
21,성동구,NE_GRID_0559,410,2,47,629,49,8.2,35,0,2.219203484,0.147113377,0.530897106,0.277704859,0.008084074,0.579935278,1,0.377361259,0.115954743
21,성동구,NE_GRID_0560,527,0,42,162,42,12.25581395,73,0,2.584436245,0.207225393,0.637645773,0.305551996,0.102667745,0.629688834,1,0.45839404,0.190905026
21,성동구,NE_GRID_0561,640,0,5,35,5,106.6666667,10,0,4.679040035,0.551966801,0.355247365,0.669179052,0.194017785,0.403315654,2,0.449316111,0.368701321
19,동대문구,NE_GRID_0562,1115,0,5,35,5,185.8333333,10,0,5.230216954,0.642682529,0.355247365,0.669179052,0.578011318,0.401998167,2,0.486658933,0.598040909
21,성동구,NE_GRID_0563,400,2,14,198,16,23.52941176,67,0,3.199872878,0.308517338,0.625118625,0.476890542,0,0.629058266,1,0.50089682,0.188337507
19,동대문구,NE_GRID_0564,995,2,14,198,16,58.52941176,67,0,4.086470506,0.45443845,0.625118625,0.476890542,0.481002425,0.681277895,1,0.554131163,0.482073063
19,동대문구,NE_GRID_0565,1016,0,0,0,0,1016,313,0,6.924612396,0.921555446,0.851770606,1,0.497978981,0.869908448,0,0.877683872,0.700788059
19,동대문구,NE_GRID_0566,757,0,1,7,1,378.5,274,0,5.938854597,0.759314008,0.832122719,0.872020988,0.288601455,0.87721453,0,0.798364567,0.526603935
17,성북구,NE_GRID_0567,685,0,1,7,1,342.5,274,0,5.839187112,0.742910185,0.832122719,0.872020988,0.23039612,0.86273806,0,0.792173536,0.491310237
17,성북구,NE_GRID_0568,568,0,61,671,61,9.161290323,123,0,2.318585434,0.163470205,0.714123067,0.237987837,0.135812449,0.738505866,1,0.479849918,0.190694609
17,성북구,NE_GRID_0569,660,1,1,57,2,220,24,0,5.398162702,0.670323963,0.476875354,0.797158064,0.210185934,0.513692287,0,0.566287147,0.432942437
17,성북구,NE_GRID_0570,896,0,0,0,0,896,10,0,6.799055862,0.900890662,0.355247365,1,0.400970089,0.398562976,2,0.595612688,0.61847405
17,성북구,NE_GRID_0576,698,1,29,222,30,22.51612903,64,0,3.157686528,0.301574076,0.618434048,0.365966849,0.240905416,0.608399795,1,0.485692182,0.296927866
17,성북구,NE_GRID_0577,685,0,16,112,16,40.29411765,94,0,3.72072006,0.39424123,0.674655305,0.476890542,0.23039612,0.673791192,1,0.556806578,0.334676986
17,성북구,NE_GRID_0578,660,0,72,504,72,9.04109589,13,0,2.306686261,0.161511773,0.390975442,0.207832366,0.210185934,0.441025845,1,0.299414618,0.209019864
16,강북구,NE_GRID_0579,830,0,72,504,72,11.36986301,13,0,2.515263112,0.195840498,0.390975442,0.207832366,0.347615198,0.436921543,1,0.313151826,0.291471704
16,강북구,NE_GRID_0580,1166,0,9,63,9,116.6,72,0,4.767289035,0.566491307,0.6356301,0.574862923,0.619240097,0.652799667,1,0.608829406,0.600634404
16,강북구,NE_GRID_0581,1166,1,16,162,17,64.77777778,138,0,4.186282058,0.470865984,0.731040627,0.466337117,0.619240097,0.755578561,1,0.62047497,0.564574705
16,강북구,NE_GRID_0582,701,2,2,214,4,140.2,112,0,4.950177325,0.596592067,0.70036089,0.702841936,0.243330639,0.747978332,0,0.657251822,0.428736697
16,강북구,NE_GRID_0583,819,0,4,28,4,163.8,190,0,5.104732617,0.622029627,0.778122514,0.702841936,0.338722716,0.822268519,0,0.709877831,0.490177932
16,강북구,NE_GRID_0584,797,0,0,0,0,797,414,0,6.682108597,0.881642838,0.893087403,1,0.320937753,0.919026102,0,0.883573527,0.597498702
16,강북구,NE_GRID_0585,1166,0,2,14,2,388.6666667,245,0,5.965291673,0.763665167,0.815612986,0.797158064,0.619240097,0.833148321,0,0.791713793,0.693527349
16,강북구,NE_GRID_0586,600,0,10,86,10,54.54545455,29,0,4.017201686,0.443037807,0.50388623,0.557265358,0.161681487,0.5819441,1,0.485282134,0.314179762
16,강북구,NE_GRID_0587,1166,0,7,49,7,145.75,102,0,4.988730459,0.602937353,0.686633516,0.616062963,0.619240097,0.725291129,1,0.652410502,0.618713792
